Date,Channel,Campaign,Visitors,Leads,MQLs,SQLs,Customers,Spend (USD),Revenue (USD)
2025-01-28,Paid Search,Competitor Keywords,82,7,4,3,1,276.59,1146.46
2025-01-28,Paid Search,Generic Keywords,248,18,7,2,1,610.57,1633.8
2025-01-28,Paid Social,Facebook Prospecting,401,10,4,1,1,257.04,1119.9
2025-01-28,Paid Social,Instagram Prospecting,331,16,3,1,1,215.45,1306.74
2025-01-28,Paid Social,LinkedIn ABM,85,9,4,2,1,369.29,2530.18
2025-01-28,Referral,Customer Referral Program,59,11,7,6,4,17.41,7803.17
2025-01-28,Referral,Partner Program,45,11,5,5,2,22.8,2815.1
2025-01-29,Direct,Direct/Brand,174,10,4,1,0,0.0,0.0
2025-01-29,Email,Drip Nurture,93,6,4,3,2,1.95,3625.01
2025-01-29,Email,Newsletter,167,19,12,4,1,3.2,1392.47
2025-01-29,Organic Search,Blog SEO,342,14,7,4,0,17.4,0.0
2025-01-29,Organic Search,Product Pages SEO,191,15,6,3,1,8.74,1602.22
2025-01-29,Paid Search,Brand Keywords,116,22,13,8,2,205.54,2939.3
2025-01-29,Paid Search,Competitor Keywords,65,6,4,1,1,213.96,1322.03
2025-01-29,Paid Search,Generic Keywords,266,14,3,0,0,746.82,0.0
2025-01-29,Paid Social,Facebook Prospecting,429,16,8,4,0,248.46,0.0
2025-01-29,Paid Social,Instagram Prospecting,312,4,1,1,0,214.75,0.0
2025-01-29,Paid Social,LinkedIn ABM,72,7,3,2,1,290.93,2540.71
2025-01-29,Referral,Customer Referral Program,52,10,5,4,0,17.02,0.0
2025-01-29,Referral,Partner Program,28,3,0,0,0,14.71,0.0
2025-01-30,Direct,Direct/Brand,181,8,5,3,0,0.0,0.0
2025-01-30,Email,Drip Nurture,94,10,4,3,1,2.1,1333.56
2025-01-30,Email,Newsletter,151,13,6,4,1,2.76,1388.09
2025-01-30,Organic Search,Blog SEO,358,23,12,8,1,16.09,1534.38
2025-01-30,Organic Search,Product Pages SEO,231,17,9,5,1,11.0,1561.69
2025-01-30,Paid Search,Brand Keywords,121,16,10,6,3,242.89,4201.47
2025-01-30,Paid Search,Competitor Keywords,96,8,6,4,2,304.41,2462.81
2025-01-30,Paid Search,Generic Keywords,245,17,3,1,0,625.33,0.0
2025-01-30,Paid Social,Facebook Prospecting,455,19,6,3,1,312.4,1473.02
2025-01-30,Paid Social,Instagram Prospecting,334,6,0,0,0,242.01,0.0
2025-01-30,Paid Social,LinkedIn ABM,76,9,6,6,2,299.56,4489.18
2025-01-30,Referral,Customer Referral Program,53,15,9,7,4,17.51,7326.89
2025-01-30,Referral,Partner Program,31,3,1,0,0,15.52,0.0
2025-01-31,Direct,Direct/Brand,178,8,2,0,0,0.0,0.0
2025-01-31,Email,Drip Nurture,102,18,7,5,1,2.23,1506.49
2025-01-31,Email,Newsletter,149,10,6,5,2,3.12,3361.59
2025-01-31,Organic Search,Blog SEO,396,30,9,6,2,20.06,2561.0
2025-01-31,Organic Search,Product Pages SEO,184,13,5,3,1,9.66,1783.05
2025-01-31,Paid Search,Brand Keywords,115,19,6,4,1,200.7,1597.96
2025-01-31,Paid Search,Competitor Keywords,97,7,4,2,0,329.95,0.0
2025-01-31,Paid Search,Generic Keywords,272,23,12,4,2,654.6,2946.09
2025-01-31,Paid Social,Facebook Prospecting,457,18,7,3,1,314.61,1166.19
2025-01-31,Paid Social,Instagram Prospecting,297,7,3,1,0,211.96,0.0
2025-01-31,Paid Social,LinkedIn ABM,78,7,3,2,0,319.47,0.0
2025-01-31,Referral,Customer Referral Program,66,16,10,5,4,20.38,7312.91
2025-01-31,Referral,Partner Program,32,8,4,3,0,15.71,0.0
2025-02-01,Direct,Direct/Brand,113,5,1,1,0,0.0,0.0
2025-02-01,Email,Drip Nurture,51,8,6,1,1,1.05,1728.65
2025-02-01,Email,Newsletter,80,6,3,2,0,1.49,0.0
2025-02-01,Organic Search,Blog SEO,202,14,6,3,0,10.41,0.0
2025-02-01,Organic Search,Product Pages SEO,119,9,5,2,1,6.17,1569.53
2025-02-01,Paid Search,Brand Keywords,61,14,6,3,1,125.72,1292.65
2025-02-01,Paid Search,Competitor Keywords,46,6,0,0,0,158.03,0.0
2025-02-01,Paid Search,Generic Keywords,163,12,3,0,0,402.97,0.0
2025-02-01,Paid Social,Facebook Prospecting,389,8,1,1,0,222.72,0.0
2025-02-01,Paid Social,Instagram Prospecting,306,13,3,1,0,212.44,0.0
2025-02-01,Paid Social,LinkedIn ABM,75,7,5,3,1,303.4,2549.46
2025-02-01,Referral,Customer Referral Program,32,9,4,4,3,9.19,6907.17
2025-02-01,Referral,Partner Program,24,5,1,0,0,11.46,0.0
2025-02-02,Direct,Direct/Brand,109,6,4,1,1,0.0,1547.41
2025-02-02,Email,Drip Nurture,55,7,3,2,2,1.13,3409.47
2025-02-02,Email,Newsletter,94,10,3,1,0,2.05,0.0
2025-02-02,Organic Search,Blog SEO,207,19,8,3,0,10.12,0.0
2025-02-02,Organic Search,Product Pages SEO,134,13,10,7,4,7.12,6850.75
2025-02-02,Paid Search,Brand Keywords,48,9,5,2,0,86.63,0.0
2025-02-02,Paid Search,Competitor Keywords,53,5,3,1,0,161.31,0.0
2025-02-02,Paid Search,Generic Keywords,165,15,8,3,1,404.03,1345.79
2025-02-02,Paid Social,Facebook Prospecting,402,7,0,0,0,251.5,0.0
2025-02-02,Paid Social,Instagram Prospecting,316,5,3,2,1,217.51,1192.63
2025-02-02,Paid Social,LinkedIn ABM,67,9,1,0,0,274.84,0.0
2025-02-02,Referral,Customer Referral Program,34,6,3,2,2,9.89,3703.28
2025-02-02,Referral,Partner Program,15,1,0,0,0,8.02,0.0
2025-02-03,Direct,Direct/Brand,223,13,7,4,1,0.0,1111.72
2025-02-03,Email,Drip Nurture,101,19,10,5,2,1.97,3028.25
2025-02-03,Email,Newsletter,138,8,4,1,0,2.67,0.0
2025-02-03,Organic Search,Blog SEO,378,18,9,6,1,18.56,1205.0
2025-02-03,Organic Search,Product Pages SEO,252,21,10,4,2,11.65,3824.44
2025-02-03,Paid Search,Brand Keywords,142,25,17,8,2,278.05,3976.48
2025-02-03,Paid Search,Competitor Keywords,70,3,2,0,0,255.0,0.0
2025-02-03,Paid Search,Generic Keywords,263,21,7,6,3,710.63,4814.69
2025-02-03,Paid Social,Facebook Prospecting,441,10,3,1,0,263.15,0.0
2025-02-03,Paid Social,Instagram Prospecting,325,7,1,1,1,217.87,1066.95
2025-02-03,Paid Social,LinkedIn ABM,82,8,4,4,1,343.19,2725.32
2025-02-03,Referral,Customer Referral Program,51,12,7,4,2,15.88,3016.66
2025-02-03,Referral,Partner Program,37,3,1,1,0,18.95,0.0
2025-02-04,Direct,Direct/Brand,213,9,3,0,0,0.0,0.0
2025-02-04,Email,Drip Nurture,91,25,17,10,5,1.87,7424.09
2025-02-04,Email,Newsletter,143,16,3,0,0,2.78,0.0
2025-02-04,Organic Search,Blog SEO,383,24,11,8,2,19.54,2445.88
2025-02-04,Organic Search,Product Pages SEO,250,30,10,4,1,11.06,1345.23
2025-02-04,Paid Search,Brand Keywords,126,21,15,8,0,230.69,0.0
2025-02-04,Paid Search,Competitor Keywords,93,3,2,2,1,305.59,1426.14
2025-02-04,Paid Search,Generic Keywords,281,26,14,7,3,697.68,3583.09
2025-02-04,Paid Social,Facebook Prospecting,463,15,5,4,1,259.2,1100.75
2025-02-04,Paid Social,Instagram Prospecting,333,11,3,0,0,251.45,0.0
2025-02-04,Paid Social,LinkedIn ABM,74,11,6,5,0,318.75,0.0
2025-02-04,Referral,Customer Referral Program,65,17,13,8,4,19.01,7988.63
2025-02-04,Referral,Partner Program,40,4,2,2,1,20.75,1318.19
2025-02-05,Direct,Direct/Brand,205,4,2,0,0,0.0,0.0
2025-02-05,Email,Drip Nurture,85,8,5,4,0,1.82,0.0
2025-02-05,Email,Newsletter,167,16,5,2,0,2.99,0.0
2025-02-05,Organic Search,Blog SEO,377,25,8,4,2,18.11,2474.94
2025-02-05,Organic Search,Product Pages SEO,199,11,5,3,2,10.47,2789.82
2025-02-05,Paid Search,Brand Keywords,119,10,6,5,0,220.53,0.0
2025-02-05,Paid Search,Competitor Keywords,72,6,3,1,0,232.92,0.0
2025-02-05,Paid Search,Generic Keywords,252,18,11,7,2,635.98,2461.98
2025-02-05,Paid Social,Facebook Prospecting,490,11,3,1,0,298.14,0.0
2025-02-05,Paid Social,Instagram Prospecting,332,13,0,0,0,210.28,0.0
2025-02-05,Paid Social,LinkedIn ABM,84,5,0,0,0,336.26,0.0
2025-02-05,Referral,Customer Referral Program,68,15,12,11,8,21.69,14260.48
2025-02-05,Referral,Partner Program,44,9,5,4,2,23.79,4091.09
2025-02-06,Direct,Direct/Brand,165,5,2,1,0,0.0,0.0
2025-02-06,Email,Drip Nurture,108,15,11,8,4,2.2,6363.98
2025-02-06,Email,Newsletter,162,25,11,6,2,3.27,2955.53
2025-02-06,Organic Search,Blog SEO,388,23,10,6,2,19.34,2427.67
2025-02-06,Organic Search,Product Pages SEO,228,16,4,2,1,11.34,2029.65
2025-02-06,Paid Search,Brand Keywords,137,23,11,7,2,249.55,2204.14
2025-02-06,Paid Search,Competitor Keywords,74,10,5,3,1,263.71,1465.15
2025-02-06,Paid Search,Generic Keywords,298,13,4,1,0,848.88,0.0
2025-02-06,Paid Social,Facebook Prospecting,495,14,3,2,0,308.41,0.0
2025-02-06,Paid Social,Instagram Prospecting,333,13,5,1,0,238.69,0.0
2025-02-06,Paid Social,LinkedIn ABM,73,12,5,4,2,304.61,4267.83
2025-02-06,Referral,Customer Referral Program,67,22,19,10,5,18.63,8010.3
2025-02-06,Referral,Partner Program,35,5,3,1,0,16.89,0.0
2025-02-07,Direct,Direct/Brand,204,14,6,2,0,0.0,0.0
2025-02-07,Email,Drip Nurture,84,17,11,7,4,1.68,6420.14
2025-02-07,Email,Newsletter,152,14,10,7,1,3.33,1198.58
2025-02-07,Organic Search,Blog SEO,385,27,10,5,0,19.35,0.0
2025-02-07,Organic Search,Product Pages SEO,230,13,7,5,2,11.85,2911.67
2025-02-07,Paid Search,Brand Keywords,123,12,8,6,3,223.56,5963.62
2025-02-07,Paid Search,Competitor Keywords,93,9,3,0,0,339.31,0.0
2025-02-07,Paid Search,Generic Keywords,273,24,7,3,0,696.92,0.0
2025-02-07,Paid Social,Facebook Prospecting,428,12,3,1,1,271.43,1038.89
2025-02-07,Paid Social,Instagram Prospecting,328,12,2,0,0,235.42,0.0
2025-02-07,Paid Social,LinkedIn ABM,74,3,0,0,0,305.97,0.0
2025-02-07,Referral,Customer Referral Program,52,12,9,5,4,14.43,7435.74
2025-02-07,Referral,Partner Program,32,8,5,3,2,17.34,3401.33
2025-02-08,Direct,Direct/Brand,110,4,2,1,0,0.0,0.0
2025-02-08,Email,Drip Nurture,48,5,1,1,0,1.02,0.0
2025-02-08,Email,Newsletter,94,8,5,2,0,1.57,0.0
2025-02-08,Organic Search,Blog SEO,206,8,2,2,0,9.7,0.0
2025-02-08,Organic Search,Product Pages SEO,140,11,5,2,2,7.04,3399.72
2025-02-08,Paid Search,Brand Keywords,72,12,7,6,3,140.18,2859.15
2025-02-08,Paid Search,Competitor Keywords,41,2,0,0,0,137.06,0.0
2025-02-08,Paid Search,Generic Keywords,155,8,4,1,0,415.22,0.0
2025-02-08,Paid Social,Facebook Prospecting,379,16,5,0,0,271.66,0.0
2025-02-08,Paid Social,Instagram Prospecting,278,12,2,2,0,213.7,0.0
2025-02-08,Paid Social,LinkedIn ABM,59,6,5,4,1,264.41,2447.23
2025-02-08,Referral,Customer Referral Program,36,7,4,4,1,11.42,2268.76
2025-02-08,Referral,Partner Program,16,0,0,0,0,8.1,0.0
2025-02-09,Direct,Direct/Brand,113,4,1,0,0,0.0,0.0
2025-02-09,Email,Drip Nurture,69,8,6,5,3,1.44,5117.4
2025-02-09,Email,Newsletter,85,12,7,3,1,1.67,1060.06
2025-02-09,Organic Search,Blog SEO,198,15,6,3,0,9.3,0.0
2025-02-09,Organic Search,Product Pages SEO,140,9,5,4,1,7.44,1532.78
2025-02-09,Paid Search,Brand Keywords,57,3,1,0,0,107.84,0.0
2025-02-09,Paid Search,Competitor Keywords,44,2,0,0,0,160.5,0.0
2025-02-09,Paid Search,Generic Keywords,151,10,4,2,1,379.46,1625.25
2025-02-09,Paid Social,Facebook Prospecting,373,12,4,0,0,238.04,0.0
2025-02-09,Paid Social,Instagram Prospecting,310,8,3,0,0,231.09,0.0
2025-02-09,Paid Social,LinkedIn ABM,66,8,6,5,2,285.2,4947.22
2025-02-09,Referral,Customer Referral Program,30,3,3,1,1,9.34,2303.29
2025-02-09,Referral,Partner Program,19,4,1,1,0,9.33,0.0
2025-02-10,Direct,Direct/Brand,216,5,2,1,0,0.0,0.0
2025-02-10,Email,Drip Nurture,98,12,5,5,1,1.75,1486.21
2025-02-10,Email,Newsletter,144,10,4,4,0,3.05,0.0
2025-02-10,Organic Search,Blog SEO,365,17,7,5,1,17.07,1387.92
2025-02-10,Organic Search,Product Pages SEO,233,23,10,8,2,11.7,3391.1
2025-02-10,Paid Search,Brand Keywords,126,20,12,9,3,214.47,4775.01
2025-02-10,Paid Search,Competitor Keywords,83,8,4,1,0,277.07,0.0
2025-02-10,Paid Search,Generic Keywords,258,18,4,2,0,642.52,0.0
2025-02-10,Paid Social,Facebook Prospecting,436,7,2,1,0,257.92,0.0
2025-02-10,Paid Social,Instagram Prospecting,329,15,3,0,0,211.24,0.0
2025-02-10,Paid Social,LinkedIn ABM,85,12,7,3,0,341.26,0.0
2025-02-10,Referral,Customer Referral Program,48,15,11,9,5,15.17,9940.43
2025-02-10,Referral,Partner Program,39,9,7,4,1,21.02,2105.89
2025-02-11,Direct,Direct/Brand,197,5,3,3,1,0.0,1530.18
2025-02-11,Email,Drip Nurture,99,9,5,5,2,1.99,2914.39
2025-02-11,Email,Newsletter,163,18,8,5,1,3.35,1195.8
2025-02-11,Organic Search,Blog SEO,329,17,9,5,2,16.36,2412.01
2025-02-11,Organic Search,Product Pages SEO,221,12,5,4,1,11.07,1333.15
2025-02-11,Paid Search,Brand Keywords,157,15,9,1,0,305.87,0.0
2025-02-11,Paid Search,Competitor Keywords,93,8,3,2,0,302.63,0.0
2025-02-11,Paid Search,Generic Keywords,280,20,8,3,0,728.29,0.0
2025-02-11,Paid Social,Facebook Prospecting,438,11,4,3,0,289.07,0.0
2025-02-11,Paid Social,Instagram Prospecting,319,6,1,1,1,225.48,1234.42
2025-02-11,Paid Social,LinkedIn ABM,58,5,4,1,0,236.9,0.0
2025-02-11,Referral,Customer Referral Program,57,10,5,2,1,18.97,1829.54
2025-02-11,Referral,Partner Program,39,8,4,3,1,18.72,1655.87
2025-02-12,Direct,Direct/Brand,209,14,7,2,1,0.0,1273.9
2025-02-12,Email,Drip Nurture,111,18,15,9,3,2.14,5535.59
2025-02-12,Email,Newsletter,183,15,9,4,1,3.53,1208.75
2025-02-12,Organic Search,Blog SEO,371,20,7,4,2,17.39,3163.66
2025-02-12,Organic Search,Product Pages SEO,227,19,9,4,2,10.7,4018.95
2025-02-12,Paid Search,Brand Keywords,112,14,9,3,2,208.48,3298.59
2025-02-12,Paid Search,Competitor Keywords,92,9,3,2,1,321.9,1547.88
2025-02-12,Paid Search,Generic Keywords,271,22,10,3,3,740.22,5577.91
2025-02-12,Paid Social,Facebook Prospecting,436,18,11,5,1,296.01,1180.54
2025-02-12,Paid Social,Instagram Prospecting,359,9,2,1,1,228.9,1247.87
2025-02-12,Paid Social,LinkedIn ABM,80,9,7,3,2,313.84,4291.28
2025-02-12,Referral,Customer Referral Program,50,12,11,4,1,15.89,1649.35
2025-02-12,Referral,Partner Program,44,13,11,7,3,21.08,7258.99
2025-02-13,Direct,Direct/Brand,215,9,5,1,0,0.0,0.0
2025-02-13,Email,Drip Nurture,110,19,13,11,6,2.16,6954.31
2025-02-13,Email,Newsletter,157,16,6,5,2,3.11,2421.85
2025-02-13,Organic Search,Blog SEO,345,20,10,4,1,17.32,1157.93
2025-02-13,Organic Search,Product Pages SEO,233,17,8,7,4,12.07,7586.68
2025-02-13,Paid Search,Brand Keywords,123,12,10,6,1,226.04,1184.56
2025-02-13,Paid Search,Competitor Keywords,77,6,2,2,0,281.23,0.0
2025-02-13,Paid Search,Generic Keywords,268,16,7,4,1,689.63,1424.84
2025-02-13,Paid Social,Facebook Prospecting,451,11,1,0,0,268.95,0.0
2025-02-13,Paid Social,Instagram Prospecting,347,11,1,1,0,241.37,0.0
2025-02-13,Paid Social,LinkedIn ABM,77,4,4,4,1,299.72,2456.28
2025-02-13,Referral,Customer Referral Program,64,11,5,5,3,20.28,6515.49
2025-02-13,Referral,Partner Program,34,6,4,2,1,18.57,1652.5
2025-02-14,Direct,Direct/Brand,206,14,6,1,0,0.0,0.0
2025-02-14,Email,Drip Nurture,105,14,11,6,0,2.12,0.0
2025-02-14,Email,Newsletter,168,10,5,2,1,3.37,1252.78
2025-02-14,Organic Search,Blog SEO,369,13,5,1,0,17.84,0.0
2025-02-14,Organic Search,Product Pages SEO,221,20,8,6,3,10.71,4744.77
2025-02-14,Paid Search,Brand Keywords,134,17,12,9,3,234.73,5134.44
2025-02-14,Paid Search,Competitor Keywords,67,3,1,1,0,224.34,0.0
2025-02-14,Paid Search,Generic Keywords,285,14,6,5,0,731.57,0.0
2025-02-14,Paid Social,Facebook Prospecting,491,14,5,2,0,299.06,0.0
2025-02-14,Paid Social,Instagram Prospecting,323,8,5,3,0,222.83,0.0
2025-02-14,Paid Social,LinkedIn ABM,78,5,4,3,1,351.59,1980.27
2025-02-14,Referral,Customer Referral Program,47,10,7,6,4,13.06,5979.88
2025-02-14,Referral,Partner Program,48,9,6,6,4,22.25,7241.43
2025-02-15,Direct,Direct/Brand,121,6,3,0,0,0.0,0.0
2025-02-15,Email,Drip Nurture,55,9,2,1,0,1.12,0.0
2025-02-15,Email,Newsletter,88,11,7,6,1,1.79,1164.11
2025-02-15,Organic Search,Blog SEO,202,12,5,3,2,10.33,2615.66
2025-02-15,Organic Search,Product Pages SEO,147,9,2,2,0,7.42,0.0
2025-02-15,Paid Search,Brand Keywords,58,8,3,2,0,109.47,0.0
2025-02-15,Paid Search,Competitor Keywords,56,7,1,0,0,205.46,0.0
2025-02-15,Paid Search,Generic Keywords,146,10,4,2,1,404.46,1200.2
2025-02-15,Paid Social,Facebook Prospecting,396,9,6,1,0,262.72,0.0
2025-02-15,Paid Social,Instagram Prospecting,289,9,2,0,0,199.33,0.0
2025-02-15,Paid Social,LinkedIn ABM,71,5,3,0,0,293.3,0.0
2025-02-15,Referral,Customer Referral Program,39,11,10,5,2,11.03,3651.89
2025-02-15,Referral,Partner Program,17,1,1,1,0,8.56,0.0
2025-02-16,Direct,Direct/Brand,122,6,2,1,0,0.0,0.0
2025-02-16,Email,Drip Nurture,52,6,5,4,1,1.06,1632.97
2025-02-16,Email,Newsletter,95,9,5,4,2,1.97,2820.8
2025-02-16,Organic Search,Blog SEO,224,10,7,5,0,11.83,0.0
2025-02-16,Organic Search,Product Pages SEO,133,8,2,1,0,6.5,0.0
2025-02-16,Paid Search,Brand Keywords,78,9,6,5,3,148.68,4526.59
2025-02-16,Paid Search,Competitor Keywords,32,4,1,1,1,100.01,1750.18
2025-02-16,Paid Search,Generic Keywords,139,12,2,2,2,376.52,2604.05
2025-02-16,Paid Social,Facebook Prospecting,391,11,5,1,0,261.01,0.0
2025-02-16,Paid Social,Instagram Prospecting,293,5,0,0,0,202.54,0.0
2025-02-16,Paid Social,LinkedIn ABM,75,5,2,0,0,338.66,0.0
2025-02-16,Referral,Customer Referral Program,37,8,7,3,1,12.16,2057.92
2025-02-16,Referral,Partner Program,23,3,2,2,0,10.25,0.0
2025-02-17,Direct,Direct/Brand,199,6,1,1,0,0.0,0.0
2025-02-17,Email,Drip Nurture,102,9,6,4,3,2.15,4291.33
2025-02-17,Email,Newsletter,146,8,4,3,1,3.02,1560.01
2025-02-17,Organic Search,Blog SEO,379,21,5,3,1,19.43,1536.07
2025-02-17,Organic Search,Product Pages SEO,212,20,10,6,2,11.41,2796.92
2025-02-17,Paid Search,Brand Keywords,124,21,11,6,3,231.74,5545.82
2025-02-17,Paid Search,Competitor Keywords,93,10,4,3,1,326.99,1290.11
2025-02-17,Paid Search,Generic Keywords,284,16,2,0,0,692.7,0.0
2025-02-17,Paid Social,Facebook Prospecting,459,21,2,1,0,328.32,0.0
2025-02-17,Paid Social,Instagram Prospecting,327,10,3,0,0,232.06,0.0
2025-02-17,Paid Social,LinkedIn ABM,87,10,1,0,0,364.13,0.0
2025-02-17,Referral,Customer Referral Program,48,13,7,6,2,14.61,4973.32
2025-02-17,Referral,Partner Program,48,9,5,3,3,26.47,5931.07
2025-02-18,Direct,Direct/Brand,190,6,1,0,0,0.0,0.0
2025-02-18,Email,Drip Nurture,89,17,11,8,2,1.74,3294.64
2025-02-18,Email,Newsletter,162,15,8,4,1,3.45,1268.41
2025-02-18,Organic Search,Blog SEO,385,20,12,8,4,18.09,4373.67
2025-02-18,Organic Search,Product Pages SEO,235,15,8,7,5,11.95,8610.66
2025-02-18,Paid Search,Brand Keywords,117,17,8,4,3,231.12,5065.92
2025-02-18,Paid Search,Competitor Keywords,80,5,4,2,1,281.91,1484.18
2025-02-18,Paid Search,Generic Keywords,257,17,9,5,0,615.28,0.0
2025-02-18,Paid Social,Facebook Prospecting,452,12,4,1,1,313.26,1101.95
2025-02-18,Paid Social,Instagram Prospecting,339,11,4,3,0,217.99,0.0
2025-02-18,Paid Social,LinkedIn ABM,78,6,4,3,1,346.88,2239.73
2025-02-18,Referral,Customer Referral Program,67,13,10,8,4,20.48,8148.61
2025-02-18,Referral,Partner Program,37,4,2,1,1,17.9,1277.52
2025-02-19,Direct,Direct/Brand,194,9,3,0,0,0.0,0.0
2025-02-19,Email,Drip Nurture,113,23,16,12,6,2.12,7410.01
2025-02-19,Email,Newsletter,166,13,7,3,1,3.52,1091.82
2025-02-19,Organic Search,Blog SEO,364,23,7,5,3,18.62,3957.88
2025-02-19,Organic Search,Product Pages SEO,246,19,12,6,2,13.32,2674.38
2025-02-19,Paid Search,Brand Keywords,124,23,11,8,4,227.81,6690.96
2025-02-19,Paid Search,Competitor Keywords,84,7,2,2,1,257.35,1503.97
2025-02-19,Paid Search,Generic Keywords,246,9,2,0,0,588.14,0.0
2025-02-19,Paid Social,Facebook Prospecting,465,10,3,1,0,293.01,0.0
2025-02-19,Paid Social,Instagram Prospecting,323,14,4,1,1,221.24,623.42
2025-02-19,Paid Social,LinkedIn ABM,83,7,2,1,1,298.95,2455.51
2025-02-19,Referral,Customer Referral Program,65,18,10,9,4,22.6,8145.69
2025-02-19,Referral,Partner Program,36,7,5,5,3,17.33,4844.39
2025-02-20,Direct,Direct/Brand,181,8,4,2,1,0.0,1319.24
2025-02-20,Email,Drip Nurture,91,18,11,8,3,1.95,4190.08
2025-02-20,Email,Newsletter,168,12,7,3,1,3.08,1499.43
2025-02-20,Organic Search,Blog SEO,344,19,5,4,2,18.01,2665.39
2025-02-20,Organic Search,Product Pages SEO,226,23,16,10,1,10.66,1743.12
2025-02-20,Paid Search,Brand Keywords,92,10,5,4,2,164.09,3167.98
2025-02-20,Paid Search,Competitor Keywords,74,3,2,0,0,246.68,0.0
2025-02-20,Paid Search,Generic Keywords,279,24,5,3,1,729.83,1524.66
2025-02-20,Paid Social,Facebook Prospecting,447,11,3,1,0,297.69,0.0
2025-02-20,Paid Social,Instagram Prospecting,356,14,5,1,0,256.68,0.0
2025-02-20,Paid Social,LinkedIn ABM,80,6,2,1,0,329.52,0.0
2025-02-20,Referral,Customer Referral Program,57,15,9,7,2,17.64,4171.97
2025-02-20,Referral,Partner Program,24,6,4,3,1,12.73,2046.72
2025-02-21,Direct,Direct/Brand,223,12,7,5,1,0.0,975.08
2025-02-21,Email,Drip Nurture,121,15,12,9,5,2.15,7219.96
2025-02-21,Email,Newsletter,161,9,3,3,0,3.38,0.0
2025-02-21,Organic Search,Blog SEO,377,28,11,5,2,18.64,2813.8
2025-02-21,Organic Search,Product Pages SEO,247,20,6,5,1,12.37,1547.73
2025-02-21,Paid Search,Brand Keywords,122,13,4,3,1,240.71,1616.72
2025-02-21,Paid Search,Competitor Keywords,77,4,2,0,0,279.84,0.0
2025-02-21,Paid Search,Generic Keywords,265,16,5,4,3,686.27,5569.48
2025-02-21,Paid Social,Facebook Prospecting,465,14,4,0,0,287.52,0.0
2025-02-21,Paid Social,Instagram Prospecting,309,5,0,0,0,210.34,0.0
2025-02-21,Paid Social,LinkedIn ABM,94,3,2,1,0,384.01,0.0
2025-02-21,Referral,Customer Referral Program,62,12,7,4,1,19.19,1784.81
2025-02-21,Referral,Partner Program,42,5,4,3,1,19.77,1627.25
2025-02-22,Direct,Direct/Brand,124,2,2,0,0,0.0,0.0
2025-02-22,Email,Drip Nurture,53,8,7,7,1,1.01,1360.51
2025-02-22,Email,Newsletter,87,11,5,2,1,1.77,1550.92
2025-02-22,Organic Search,Blog SEO,190,9,3,0,0,10.09,0.0
2025-02-22,Organic Search,Product Pages SEO,133,14,6,3,1,6.61,1887.98
2025-02-22,Paid Search,Brand Keywords,56,6,5,3,1,96.32,1834.06
2025-02-22,Paid Search,Competitor Keywords,43,5,3,2,0,160.11,0.0
2025-02-22,Paid Search,Generic Keywords,128,7,3,1,0,336.63,0.0
2025-02-22,Paid Social,Facebook Prospecting,374,8,3,1,0,245.38,0.0
2025-02-22,Paid Social,Instagram Prospecting,293,8,1,0,0,196.96,0.0
2025-02-22,Paid Social,LinkedIn ABM,64,5,3,3,2,309.37,4642.85
2025-02-22,Referral,Customer Referral Program,34,11,7,7,6,10.55,10372.72
2025-02-22,Referral,Partner Program,24,7,4,4,2,11.25,2146.9
2025-02-23,Direct,Direct/Brand,108,4,1,0,0,0.0,0.0
2025-02-23,Email,Drip Nurture,43,7,4,3,1,0.82,1459.62
2025-02-23,Email,Newsletter,72,11,6,2,1,1.41,1372.75
2025-02-23,Organic Search,Blog SEO,188,8,4,2,0,9.92,0.0
2025-02-23,Organic Search,Product Pages SEO,130,10,3,1,0,6.89,0.0
2025-02-23,Paid Search,Brand Keywords,67,14,10,4,0,129.16,0.0
2025-02-23,Paid Search,Competitor Keywords,46,5,0,0,0,150.0,0.0
2025-02-23,Paid Search,Generic Keywords,138,11,2,2,0,375.41,0.0
2025-02-23,Paid Social,Facebook Prospecting,364,16,7,3,0,227.5,0.0
2025-02-23,Paid Social,Instagram Prospecting,294,4,1,0,0,221.64,0.0
2025-02-23,Paid Social,LinkedIn ABM,71,11,8,7,4,308.63,10820.8
2025-02-23,Referral,Customer Referral Program,40,7,6,5,4,11.67,6996.34
2025-02-23,Referral,Partner Program,22,5,2,1,0,10.77,0.0
2025-02-24,Direct,Direct/Brand,220,12,5,3,3,0.0,4685.3
2025-02-24,Email,Drip Nurture,95,9,4,3,2,1.87,2858.28
2025-02-24,Email,Newsletter,153,12,6,4,2,3.12,2938.98
2025-02-24,Organic Search,Blog SEO,333,21,9,7,1,17.1,1269.66
2025-02-24,Organic Search,Product Pages SEO,244,11,5,1,1,13.48,1953.79
2025-02-24,Paid Search,Brand Keywords,108,27,16,11,6,223.38,10830.54
2025-02-24,Paid Search,Competitor Keywords,85,7,3,0,0,277.65,0.0
2025-02-24,Paid Search,Generic Keywords,301,24,11,7,2,733.21,2860.52
2025-02-24,Paid Social,Facebook Prospecting,459,14,4,3,0,283.83,0.0
2025-02-24,Paid Social,Instagram Prospecting,350,9,0,0,0,260.06,0.0
2025-02-24,Paid Social,LinkedIn ABM,66,6,3,2,2,261.88,5358.24
2025-02-24,Referral,Customer Referral Program,58,17,9,8,5,16.16,7517.29
